sequence,frame,filename,avg_magnitude,avg_direction,mii,density,dci,cpi,cri,ground_truth,normal_anomaly_score,cpi_plus_anomaly
Test019,161,161.tif,0.0952130630612373,171.7703094482422,0.1805077344179153,0.0178704393149664,0.2208783030509948,0.0496883520151403,0.0796275064349174,0,0.3560537888664481,0.14159798307053265
Test019,162,162.tif,0.0997655987739563,207.8390045166016,0.1872623413801193,0.0208754387831081,0.2561668753623962,0.0683951119858891,0.0742533653974533,0,0.32197733130795514,0.1444697777825089
Test019,163,163.tif,0.1053717136383056,198.40130615234372,0.2171291708946228,0.0193330496755664,0.2533110976219177,0.074212588330783,0.0753459855914115,0,0.3024556259825887,0.1426854996263247
Test019,164,164.tif,0.1032223105430603,170.40753173828125,0.2419756650924682,0.02037017338581,0.3250585198402405,0.1005886693431691,0.0700090378522872,0,0.24433521130921942,0.14371263193298417
Test019,165,165.tif,0.1130185574293136,183.2696533203125,0.2500288784503937,0.0204499521327518,0.3940718173980713,0.1149870365330618,0.0815743580460548,0,0.2077443972185019,0.14281424473869384
Test019,166,166.tif,0.1161176785826683,179.77798461914062,0.2553863227367401,0.0215402616742899,0.4215837121009826,0.1291881084534035,0.0974742993712425,0,0.1833457355987953,0.14543539659702104
Test019,167,167.tif,0.1173577830195427,200.2891998291016,0.2592745423316955,0.0201840229762791,0.4747471809387207,0.1291655189782791,0.1096283942461013,0,0.16531406854380015,0.1400100838479354
Test019,168,168.tif,0.1112644374370575,178.7095947265625,0.2612304091453552,0.0203169875545154,0.4656338095664978,0.1296659185746408,0.1207190528512001,0,0.1660121305899367,0.14056978217922955
Test019,169,169.tif,0.114826388657093,182.92271423339844,0.2468936294317245,0.0201042442293373,0.5678491592407227,0.1370083568968703,0.1280029863119125,0,0.18140444610513917,0.15032718365935094
Test019,170,170.tif,0.1180772706866264,211.1243438720703,0.2551574409008026,0.02037017338581,0.4470406174659729,0.1246361465485743,0.1299328058958053,0,0.18060547883885547,0.14142694623565866
Test019,171,171.tif,0.1057017743587493,187.8217315673828,0.2006894648075103,0.0194660142538027,0.359455406665802,0.0831393714545862,0.1207230687141418,0,0.27968687179308027,0.14210362155613443
Test019,172,172.tif,0.1088794842362403,175.25064086914062,0.2210067957639694,0.0183757047122646,0.473794162273407,0.100515626334873,0.114993080496788,0,0.22091967622059028,0.13663684130058817
Test019,173,173.tif,0.1058207973837852,205.7059631347656,0.2474026083946228,0.0190139346877991,0.3592774271965027,0.0995148766013113,0.1089628711342811,0,0.2334311147001632,0.13968974803096684
Test019,174,174.tif,0.1161905750632286,205.513671875,0.2552744150161743,0.01949260716945,0.3056215047836303,0.0981504904499974,0.1011913046240806,0,0.2429516449664726,0.14159083680493995
Test019,175,175.tif,0.1170800477266311,200.99298095703125,0.2643221914768219,0.0189341559408573,0.549352765083313,0.1318916874773852,0.1026424020528793,0,0.1609198600951679,0.14060013926272
Test019,176,176.tif,0.1133154407143592,178.82595825195312,0.2467239946126938,0.0195723859163918,0.7879346013069153,0.1641034320354863,0.118835225701332,0,0.27178930598089324,0.19640919421910835
Test019,177,177.tif,0.11847835034132,193.11370849609372,0.2481782287359237,0.0174183597489628,0.7290376424789429,0.1356302758813757,0.1258581578731537,0,0.2608089703722434,0.17318388422863598
Test019,178,178.tif,0.1229907795786857,194.1925048828125,0.2777319848537445,0.0182693330496755,0.8171446919441223,0.1666718031928681,0.1392895281314849,0,0.2629488106762611,0.19555490543788595
Test019,179,179.tif,0.1172151714563369,174.42410278320312,0.2311952710151672,0.0186948197000319,0.86777663230896,0.1599830249340938,0.1516560465097427,0,0.3208466489687911,0.208242112144503
Test019,180,180.tif,0.1116435229778289,192.13072204589844,0.2099607139825821,0.0178172534836719,0.6370465755462646,0.1135555655761965,0.1479888260364532,0,0.2635635575489089,0.15855796316801024
Test019,181,181.tif,0.1054061725735664,180.91981506347656,0.1775816679000854,0.0175779172428465,0.6475403308868408,0.1012126422649394,0.135410651564598,0,0.3015648706741971,0.16131831078771672
Test019,182,182.tif,0.100386269390583,198.8243103027344,0.169966459274292,0.0172853951707265,0.816672682762146,0.1172340778985363,0.1317314207553863,0,0.36774541872142996,0.1923874801454044
Test019,183,183.tif,0.1037549600005149,176.4262237548828,0.1847004294395446,0.0170194660142538,0.6638506054878235,0.1017223302592215,0.1187415346503257,0,0.3034815906783228,0.1622501083849519
Test019,184,184.tif,0.1106156483292579,194.7538909912109,0.2120122015476226,0.0179502180619083,0.554533839225769,0.1047274536630106,0.1076904162764549,0,0.22878806849256872,0.14194563811187805
Test019,185,185.tif,0.1189260780811309,218.17144775390625,0.2154951840639114,0.018216147218381,0.4348487854003906,0.0922476150578659,0.1034288257360458,0,0.24316119349616427,0.1375216885893554
Test019,186,186.tif,0.1265981793403625,176.94760131835938,0.2652387022972107,0.0212477396021699,0.7597087025642395,0.1849860041404897,0.120183490216732,0,0.23143107586228318,0.19891952565702775
Test019,187,187.tif,0.1202926486730575,180.338134765625,0.2365741431713104,0.0200510583980427,0.8602845668792725,0.1752433304142135,0.1317853480577469,0,0.3055658992566411,0.2143401010669418
Test019,188,188.tif,0.1260341852903366,177.95611572265625,0.2513552010059356,0.0215136687586426,0.8490379452705383,0.1955800189439004,0.1505568921566009,0,0.278459826180558,0.22044396111489767
Test019,189,189.tif,0.1355492174625396,195.0281524658203,0.2617714405059814,0.0204499521327518,0.6537655591964722,0.1592844813447218,0.1614682972431183,0,0.19774371976050042,0.17082225286945538
Test019,190,190.tif,0.1239172965288162,205.14080810546875,0.218628317117691,0.022816721625359,0.7185776233673096,0.1708816514684971,0.1771951019763946,0,0.25581477404028274,0.1963615882400328
Test019,191,191.tif,0.1245186775922775,214.8312530517578,0.2199669629335403,0.0213275183491117,0.6558195352554321,0.1485308373111848,0.1699040681123733,0,0.23919711942517707,0.17573072194538247
Test019,192,192.tif,0.1363801062107086,219.8684539794922,0.3128106594085693,0.0209286246144027,0.5907679796218872,0.1768994861181592,0.1702353060245514,0,0.1955954192608389,0.1825082660609631
Test019,193,193.tif,0.1424831748008728,233.36502075195312,0.3531148135662079,0.0220455270715881,0.5698046684265137,0.2038955592489858,0.1718984097242355,0,0.22501459001580904,0.21023126847903276
Test019,194,194.tif,0.1496693044900894,183.3477478027344,0.4067449569702148,0.0234017657695989,0.5796587467193604,0.2478474871409224,0.1896110028028488,0,0.27734530058576323,0.25669683117437464
Test019,195,195.tif,0.1624892055988311,205.5388336181641,0.4458928406238556,0.0229496862035953,0.5641661882400513,0.2592164436741279,0.2072779685258865,0,0.3132414646521807,0.2754239499675437
Test019,196,196.tif,0.1841612458229065,150.54212951660156,0.4625885188579559,0.0251568982023189,0.5983392596244812,0.3041555463296142,0.2384029179811477,0,0.3291358431428858,0.3116496353735957
Test019,197,197.tif,0.1889782100915908,203.5419769287109,0.4743251204490661,0.0247314115519625,0.7225412130355835,0.3244968466975579,0.2679223716259002,0,0.38285308923524086,0.34200371945886276
Test019,198,198.tif,0.1792366206645965,184.046630859375,0.4230129718780517,0.0268854377193915,0.6094098091125488,0.3066811871032906,0.2884795069694519,0,0.2847941729999591,0.30011508287229116
Test019,199,199.tif,0.1884842664003372,217.68626403808597,0.4581463634967804,0.029385171790235,0.5323212146759033,0.3448271703749654,0.3078754544258117,0,0.2777698739188701,0.3247099814381368
Test019,200,200.tif,0.2009574621915817,198.09169006347656,0.5307134389877319,0.0298638442718859,0.5973182320594788,0.372866687469459,0.3306055068969726,0,0.3669789638401285,0.37110037038065985
Test021,1,001.tif,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.999761782286739,0.29992853468602165
Test021,2,002.tif,0.12361341714859,152.96446228027344,0.1898631304502487,0.0086161046697159,0.9185186624526978,0.0522077608535051,0.0522077605128288,0,0.4240045664117795,0.16374680252098742
Test021,3,003.tif,0.1471500545740127,208.8617706298828,0.2495178431272506,0.0053185831294543,0.661426842212677,0.0184954714400662,0.0353516153991222,0,0.30395555196076895,0.10413349559627702
Test021,4,004.tif,0.1583151072263717,167.6287841796875,0.2890675067901611,0.0049462823103925,0.6603566408157349,0.0168070114695825,0.0291700810194015,0,0.2934127227408002,0.09978872485094781
Test021,5,005.tif,0.1537369936704635,186.37962341308597,0.252583384513855,0.0027656632273162,0.5883274078369141,0.0,0.0218775607645511,0,0.2889589868991238,0.08668769606973714
Test021,6,006.tif,0.1460910886526107,169.45321655273438,0.2348976880311966,0.0017285395170726,0.690085768699646,0.0,0.0175020489841699,0,0.3470739803362084,0.10412219410086251
Test021,7,007.tif,0.1462138146162033,183.3817138671875,0.2571315765380859,0.001967875757898,0.611972451210022,0.0,0.0070604966022074,0,0.29746655113365983,0.08923996534009794
Test021,8,008.tif,0.1527182459831237,187.16049194335935,0.2575412690639496,0.0013562386980108,0.5801678895950317,0.0,0.0033614025451242,0,0.28901754413288117,0.08670526323986434
Test021,9,009.tif,0.159876212477684,193.40365600585935,0.2853375077247619,0.001568982023189,0.5985357761383057,0.0,0.0,0,0.28637766791750807,0.08591330037525242
Test021,10,010.tif,0.1482236832380294,189.38787841796875,0.2442246675491333,0.0004520795660036,0.7263551354408264,0.0,0.0,0,0.35715932850801746,0.10714779855240524
Test021,11,011.tif,0.1166280135512352,200.1843719482422,0.1770093291997909,0.0014094245293053,0.9181440472602844,0.0,0.0,0,0.4658841371793371,0.13976524115380112
Test021,12,012.tif,0.1103836745023727,193.8115692138672,0.1752449423074722,0.0016487607701308,0.7889462113380432,0.0,0.0,0,0.42974551630997493,0.12892365489299248
Test021,13,013.tif,0.1172835230827331,183.2127227783203,0.1796340048313141,0.0010371237102435,0.643303632736206,0.0,0.0,0,0.3848587206861057,0.11545761620583171
Test021,14,014.tif,0.1363823413848877,189.20504760742188,0.2509977519512176,0.0021008403361344,0.494550347328186,0.0,0.0,0,0.2786464889044892,0.08359394667134674
Test021,15,015.tif,0.150388479232788,193.8233642578125,0.2742482423782348,0.001967875757898,0.5640276670455933,0.0,0.0,0,0.26242696420180034,0.0787280892605401
Test021,16,016.tif,0.1426371335983276,194.29833984375,0.2420554310083389,0.0031645569620253,0.7463909387588501,0.0,0.0,0,0.3517690565274201,0.10553071695822602
Test021,17,017.tif,0.1420942395925521,195.60890197753903,0.2599809169769287,0.0038559727688543,0.6862844228744507,0.0055770951181522,0.0011154190870001,0,0.31061618331203933,0.09708882157631835
Test021,18,018.tif,0.1457204967737198,193.40655517578125,0.2533632814884186,0.0061429635145197,0.6210017204284668,0.0251985552584139,0.0061551299877464,0,0.28083590298889305,0.10188975957755764
Test021,19,019.tif,0.1319951266050338,182.7277984619141,0.243060365319252,0.0045473885756834,0.5357557535171509,0.0099146193166066,0.0081380540505051,0,0.2690183866390462,0.08764574951333848
Test021,20,020.tif,0.1424406170845031,200.92202758789065,0.2337987273931503,0.0041750877566216,0.5200789570808411,0.0066877968752519,0.0094756130129098,0,0.2748655616080987,0.08714112629510594
Test021,21,021.tif,0.1312618851661682,203.80772399902344,0.2171666771173477,0.0045739814913307,0.633880615234375,0.0103846995080028,0.0115525526925921,0,0.3295925762535278,0.10614706253166029
Test021,22,022.tif,0.1078149154782295,204.3228759765625,0.1640235930681228,0.0044676098287416,0.3013461232185364,0.0044204623801595,0.0113212261348962,0,0.4109665954049664,0.12638430228760156
Test021,23,023.tif,0.0937454998493194,193.02496337890625,0.1620218753814697,0.0021806190830762,0.0282554626464843,0.0,0.0062815151177346,0,0.4984079390611109,0.14952238171833326
Test021,24,024.tif,0.1146322265267372,205.96792602539065,0.1949215829372406,0.0040421231783852,0.2974673509597778,0.0034317602213123,0.0049849436618387,0,0.38800895416834646,0.11880491840542254
Test021,25,025.tif,0.1346553862094879,195.277099609375,0.2629779279232025,0.0069939368152324,0.5221150517463684,0.0303401406522976,0.0097154127433896,0,0.2279812822622681,0.08963248313528875
Test021,26,026.tif,0.13264000415802,201.4828338623047,0.2550545036792755,0.0084033613445378,0.6530488729476929,0.0466866905875579,0.0169758107513189,0,0.27791760792237585,0.11605596578800328
Test021,27,027.tif,0.1350515633821487,196.2732696533203,0.2341204583644867,0.0097861929581959,0.7672606110572815,0.0623227056039447,0.0285562612116336,0,0.331363299726667,0.14303488384076138
Test021,28,028.tif,0.1339263170957565,206.3650665283203,0.2307975739240646,0.0101053079459631,0.7148426175117493,0.0616513226420309,0.0408865250647068,0,0.3146732933210392,0.1375579138457334
Test021,29,029.tif,0.1223891675472259,186.4792022705078,0.208846166729927,0.0078183172002978,0.6974613070487976,0.0377893322003561,0.0477580353617668,0,0.3417811550386951,0.1289868790518578
Test021,30,030.tif,0.1309293210506439,202.65383911132807,0.218053326010704,0.0124986703542176,0.5921587944030762,0.0703047509909359,0.0557509586215019,0,0.2694970319512924,0.13006243527904285
Test021,31,031.tif,0.1329187601804733,193.89968872070312,0.2212170213460922,0.0135092011488139,0.5590313673019409,0.0758498542490724,0.0615835897624492,1,0.24764947235960888,0.12738973968223333
Test021,32,032.tif,0.1241083294153213,194.6939392089844,0.2038269788026809,0.0135889798957557,0.6876731514930725,0.0835252096452197,0.0658240988850593,1,0.3121804120412427,0.1521217703640266
Test021,33,033.tif,0.1159945577383041,199.1630706787109,0.1798863410949707,0.0101053079459631,0.5906691551208496,0.0453423823286305,0.0625623017549514,1,0.32039467986531744,0.12785807158963658
Test021,34,034.tif,0.1117535829544067,198.89306640625,0.1816350668668747,0.0137751303052866,0.2264997959136963,0.0365713744120532,0.0623187199234962,1,0.37397799940373744,0.13779336190955846
Test021,35,035.tif,0.1195011362433433,189.06787109375,0.2225514650344848,0.0152643335815338,0.4419299364089966,0.0769294422663635,0.0636436566710472,1,0.250680831122328,0.12905485892315283
Test021,36,036.tif,0.1340614855289459,203.89923095703125,0.2499367147684097,0.0158759706414211,0.7335819005966187,0.1219120137439598,0.0728560909628868,1,0.269739151743292,0.16626015514375947
Test021,37,037.tif,0.1407214999198913,179.55836486816406,0.2395569384098053,0.017923625146261,0.787958025932312,0.1448367049774721,0.0851183906197547,1,0.288554509202981,0.18795204624512477
Test021,38,038.tif,0.1409637480974197,195.80372619628903,0.2443551123142242,0.0190139346877991,0.7522586584091187,0.1526024147317127,0.1065704002976417,1,0.26414963387401535,0.1860665804744035
Test021,39,039.tif,0.1273643374443054,190.77430725097656,0.216336116194725,0.0198383150728645,0.7976281642913818,0.1553741595137835,0.1303309500217437,1,0.3043384120259812,0.2000634352674428
Test021,40,040.tif,0.1227760910987854,191.19662475585935,0.1957929730415344,0.01861504095309,0.6069211959838867,0.1101911489898192,0.1369833052158355,1,0.262257874978687,0.15581116678647955
Test021,41,041.tif,0.1422569304704666,203.3956451416016,0.2442514449357986,0.0202106158919263,0.625565230846405,0.145317136927183,0.1416643112897873,1,0.20749123051941976,0.16396936500485404
Test021,42,042.tif,0.1361207813024521,186.396240234375,0.2150652110576629,0.0243325178172534,0.7257618308067322,0.1835507021041132,0.1494071185588836,1,0.25328098094311824,0.2044697857558147
Test021,43,043.tif,0.1285612136125564,194.82945251464844,0.2043563723564148,0.0226305712158281,0.7899302244186401,0.1743466819212978,0.1537559628486633,1,0.2978265322496203,0.21139063701979455
Test021,44,044.tif,0.1198854893445968,188.48817443847656,0.1752511709928512,0.022816721625359,0.5240727066993713,0.1159266652561521,0.1458664834499359,1,0.22683158809469262,0.14919814210771426
Test021,45,045.tif,0.1192799136042594,193.14671325683597,0.1849082857370376,0.0244654823954898,0.6319965720176697,0.1509941551450829,0.1540270745754242,1,0.24846517174135296,0.1802354601239639
Test021,46,046.tif,0.1531163156032562,200.06939697265625,0.2894435822963714,0.0236676949260716,0.6737831234931946,0.2070690905406778,0.166377454996109,1,0.18554914697657332,0.20061310747144645
Test021,47,047.tif,0.1366603821516037,192.61526489257807,0.2299589216709137,0.0252100840336134,0.6222575306892395,0.1795826646350968,0.165583848953247,1,0.19032500474781322,0.18280536666891173
Test021,48,048.tif,0.1968676447868347,195.5153045654297,0.3491915166378021,0.0274704818636315,0.7803891897201538,0.3051240055626496,0.1917393207550048,1,0.26927641805325775,0.2943697293098321
Test021,49,049.tif,0.1418964266777038,196.6727600097656,0.2350734919309616,0.0268056589724497,0.7963463068008423,0.2316714355589885,0.214888259768486,1,0.24434009082603247,0.23547203213910167
Test021,50,050.tif,0.1505708247423172,206.51202392578125,0.2346794754266739,0.029385171790235,0.7666665315628052,0.2499967809086845,0.2346888035535812,1,0.21725894447572613,0.24017542997879698
Test021,51,051.tif,0.1406335234642028,185.77835083007807,0.2335064113140106,0.0300499946814168,0.7302333116531372,0.246997047770849,0.2426743954420089,1,0.19962575851110764,0.23278566099292658
Test021,52,052.tif,0.1390450149774551,206.6272430419922,0.2129319161176681,0.035155834485693,0.4670420885086059,0.2037264985595481,0.2475031614303589,1,0.12236738157496918,0.1793187634641744
Test021,53,053.tif,0.1344760805368423,169.56973266601562,0.2183869630098343,0.0340389320285076,0.7046356797218323,0.2650321531728661,0.2394847869873047,1,0.1805206302873782,0.23967869630721972
Test021,54,054.tif,0.1409453004598617,183.3112335205078,0.2223360687494278,0.0327358791617913,0.8944569230079651,0.3058661008058411,0.2543237209320068,1,0.2598902282808204,0.2920733390483349
Test021,55,055.tif,0.1338085681200027,177.74481201171875,0.2039633989334106,0.0349696840761621,0.6720371246337891,0.2523402931443392,0.2547924220561981,1,0.1774531856966437,0.22987416091003054
Test021,56,056.tif,0.1131379902362823,205.7641143798828,0.1745437383651733,0.0322306137644931,0.1406042575836181,0.0737549038481345,0.2201439887285232,1,0.3126782778636069,0.14543191605277622
Test021,57,057.tif,0.1614321321249008,182.465087890625,0.2887645661830902,0.033985746197213,0.7134454846382141,0.32197429626785,0.2437935322523117,1,0.13253942774056438,0.2651438357096643
Test021,58,058.tif,0.1565193086862564,203.3702545166016,0.255435436964035,0.0365386660993511,0.7003281116485596,0.3166797547772449,0.2541230618953705,1,0.11717731748059279,0.2568290235882493
Test021,59,059.tif,0.147528201341629,208.5011444091797,0.2467310577630996,0.0360068077864057,0.9354618787765504,0.3719302369814703,0.2673358917236328,1,0.23000490147659014,0.3293526363300063
Test021,60,060.tif,0.1502549350261688,239.84909057617188,0.2280369699001312,0.0329752154026167,0.9571876525878906,0.3290177068556045,0.2826713621616363,1,0.27607582637327455,0.3131351427109055
Test021,61,061.tif,0.1464434266090393,215.35194396972656,0.2305560410022735,0.0354217636421657,0.8753841519355774,0.3350907418076709,0.3349385559558868,1,0.22752870421038252,0.3028221305284844
Test021,62,062.tif,0.1532228887081146,215.2513885498047,0.2487646490335464,0.0354749494734602,0.7054078578948975,0.3025220257552078,0.3310481011867523,1,0.1350955667739775,0.2522940880608387
Test021,63,063.tif,0.1498772054910659,170.49180603027344,0.2333121448755264,0.0358206573768748,0.8721776604652405,0.3406154650822329,0.3358352184295654,1,0.22076778748638126,0.30466116180347735
Test021,64,064.tif,0.1520261913537979,201.52438354492188,0.2477658689022064,0.0350494628231039,0.998816192150116,0.3795635395495864,0.3373619019985199,1,0.2591387920358762,0.3434361152954733
Test021,65,065.tif,0.1485545039176941,169.2410125732422,0.2349472045898437,0.0295181363684714,0.9512860774993896,0.2939845506484081,0.3303552567958832,1,0.28673115540129523,0.29180853207427426
Test021,66,066.tif,0.1419249922037124,219.2497100830078,0.2184397578239441,0.0310871183916604,0.7210380434989929,0.2436490101998275,0.312066912651062,1,0.20623091244420422,0.2324235808731405
Test021,67,067.tif,0.1550367176532745,185.22726440429688,0.2674450576305389,0.0338261887033294,0.7065640687942505,0.3018739328926887,0.3119372725486755,1,0.12411596503208278,0.24854654253450692
Test021,68,068.tif,0.1486267298460006,195.4010772705078,0.2473743706941604,0.0325231358366131,0.7502882480621338,0.2852829954529115,0.300870805978775,1,0.17601972527847565,0.2525040144005808
Test021,69,069.tif,0.1400642693042755,164.28201293945312,0.2365038692951202,0.0337198170407403,0.9713878035545348,0.3476228425375567,0.2944826483726501,1,0.2683346554869609,0.32383638642237794
Test021,70,070.tif,0.1533359140157699,202.06326293945312,0.2782207727432251,0.0315126050420168,0.942974865436554,0.3453717506876369,0.3047600984573364,1,0.23232471973004942,0.31145764140036064
Test021,71,071.tif,0.1602403074502945,147.09376525878906,0.2627705037593841,0.0335336666312094,0.9335508346557616,0.3556809441575865,0.3271664977073669,1,0.2270165981367005,0.3170816403513207
Test021,72,072.tif,0.1729701906442642,190.27114868164065,0.2951074540615082,0.0344910115945112,0.7721520066261292,0.3483998227663323,0.3364716470241546,1,0.16231852425122972,0.2925754332118015
Test021,73,073.tif,0.1576042622327804,169.85743713378906,0.2647855281829834,0.0345973832571003,0.7402975559234619,0.3166480296660133,0.3427446782588959,1,0.13702055765127108,0.2627597880615906
Test021,74,074.tif,0.1548466831445694,205.9591522216797,0.2474824786186218,0.0335070737155621,0.9228537678718568,0.3407625494077945,0.3413726389408111,1,0.23953212862762074,0.31039342317374236
Test021,75,075.tif,0.1562720239162445,178.2576904296875,0.2621846199035644,0.0315657908733113,0.9369246363639832,0.3329692927597255,0.3388921618461609,1,0.2410049491219861,0.30537998966840363
Test021,76,076.tif,0.1446302086114883,228.09661865234372,0.227096825838089,0.033400702052973,0.9758148789405824,0.3379358086910485,0.3353431224822998,1,0.2814511735387011,0.32099041814534424
Test021,77,077.tif,0.1445914506912231,194.71551513671875,0.2246401011943817,0.0360068077864057,0.8020364046096802,0.3151816300619211,0.3286994695663452,1,0.2009589378742055,0.2809148224056064
Test021,78,078.tif,0.1464908719062805,231.40245056152344,0.2371757626533508,0.0351824274013402,0.783456563949585,0.3122231719607203,0.3278144896030426,1,0.18431815292508968,0.2738516662500311
Test021,79,079.tif,0.1449494361877441,184.9442901611328,0.2239689826965332,0.0351824274013402,0.9859972596168518,0.3582302420057109,0.3313080370426178,1,0.27813556705658415,0.3342018395209729
Test021,80,080.tif,0.1492546200752258,186.1450653076172,0.2610348165035248,0.035155834485693,0.8564226627349854,0.3517499329408479,0.3350641429424286,1,0.18744118560027012,0.30245730873867455
Test021,81,081.tif,0.1502265185117721,196.33457946777344,0.2645837068557739,0.0379480906286565,0.9264771342277528,0.4070091788201327,0.348878800868988,1,0.20570776885708142,0.34661875583121726
Test021,82,082.tif,0.1435136944055557,203.5177154541016,0.2428827881813049,0.0377619402191256,0.9049416780471802,0.3792514997411407,0.3616928160190582,1,0.21998367859792256,0.33147115339817523
Test021,83,083.tif,0.146379679441452,197.67697143554688,0.2474049031734466,0.0370439314966492,0.8626532554626465,0.3627077892279636,0.3717897534370422,1,0.19339255537940103,0.3119132190733948
Test021,84,084.tif,0.1416418105363845,192.0297698974609,0.2286056578159332,0.0369641527497074,0.8565614819526672,0.3439258591082305,0.368928849697113,1,0.2125671408197507,0.30451824362168656
Test021,85,085.tif,0.1311692893505096,188.1847381591797,0.2078445255756378,0.033985746197213,0.9389036297798156,0.319493127807806,0.3624774813652038,1,0.2840584194300102,0.30886271529446724
Test021,86,086.tif,0.1263887584209442,186.75634765625,0.2110633850097656,0.0354217636421657,0.7846527099609375,0.2935317754194693,0.3397820293903351,1,0.2128142353380882,0.26931651339505497
Test021,87,087.tif,0.1357876062393188,190.2303466796875,0.2083554863929748,0.0362727369428784,0.8769384622573853,0.3257599068210174,0.3290837109088897,1,0.24685601854094186,0.30208874033699473
Test021,88,088.tif,0.1483705192804336,198.95101928710935,0.249885156750679,0.0355281353047548,0.8981908559799194,0.3585285213913157,0.3282478451728821,1,0.21469754280765196,0.3153792278162166
Test021,89,089.tif,0.1421441435813903,193.6309051513672,0.2370316088199615,0.037309860653122,0.7797830104827881,0.3318146546791211,0.3258256018161773,1,0.1723010559169852,0.28396057505048033
Test021,90,090.tif,0.1423530131578445,207.945068359375,0.2317197620868683,0.0358738432081693,0.9183108806610109,0.3530531511695109,0.3325375914573669,1,0.24031696853704165,0.31923229637977013
Test021,91,091.tif,0.143366739153862,200.7284393310547,0.2340781539678573,0.0356345069673439,0.8199763894081116,0.3244690188590206,0.3387250304222107,1,0.2000165297004567,0.2871332721114514
Test021,92,092.tif,0.1496165245771408,178.17001342773438,0.2622314989566803,0.035155834485693,0.8598483204841614,0.3536799916263674,0.3443090617656708,1,0.18749164435790344,0.3038234874458282
Test021,93,093.tif,0.1627487391233444,196.4204559326172,0.2879003882408142,0.0363259227741729,0.8567109107971191,0.3873465528596272,0.3500726819038391,1,0.17759648479953938,0.3244215324416009
Test021,94,094.tif,0.1477556079626083,204.56956481933597,0.2572155296802521,0.0356610998829911,0.8094063401222229,0.3408070986366412,0.3518711924552917,1,0.16880283009660102,0.28920581807462914
Test021,95,095.tif,0.1402382105588913,187.38282775878903,0.2320378720760345,0.0366982235932347,0.9167372584342957,0.3617888496711115,0.3536182940006256,1,0.23434151274047732,0.32355464859192123
Test021,96,096.tif,0.1349529922008514,202.1158447265625,0.215847909450531,0.0376289756408892,0.9301466345787048,0.3617467125524614,0.3610738217830658,1,0.2580147833696428,0.33062713379761577
Test021,97,097.tif,0.1387039273977279,186.90982055664065,0.2538532316684723,0.0380278693755983,0.7983289957046509,0.359354665928441,0.3622087836265564,1,0.16520944419897543,0.30111109940960135
Test021,98,098.tif,0.1518279910087585,189.3346405029297,0.2625951170921325,0.0370971173279438,0.921464741230011,0.3938210305438828,0.363503634929657,1,0.20048872318063693,0.335821338334909
Test021,99,099.tif,0.1448218822479248,203.53533935546875,0.2336038500070572,0.0352622061482821,0.906941533088684,0.3447716618466755,0.3642965853214264,1,0.23758567235195627,0.3126158649982597
Test021,100,100.tif,0.1277113556861877,186.6827392578125,0.2035283893346786,0.0387724710137219,0.90175598859787,0.3538053500105795,0.3626998960971832,1,0.2668688933460064,0.3277244130112075
Test021,101,101.tif,0.1535611450672149,188.7984161376953,0.2111827731132507,0.0386660993511328,0.9077851176261902,0.3615150342690728,0.3626535534858703,1,0.2605577623712412,0.33122785269972327
Test021,102,102.tif,0.1239460110664367,175.59619140625,0.1932733058929443,0.0368311881714711,0.8152095079421997,0.3002030077987491,0.3508232235908508,1,0.2356827334206375,0.2808469254853156
Test021,103,103.tif,0.1343035548925399,189.4968414306641,0.2300789356231689,0.0364588873524093,0.9429942965507508,0.3651928953989221,0.3450976014137268,1,0.24807472509699746,0.33005744430834466
Test021,104,104.tif,0.148288607597351,192.6161651611328,0.2644755840301513,0.0389320285076055,0.8831366896629333,0.4048923186522122,0.3571217358112335,1,0.1943894188429386,0.34174144870943013
Test021,105,105.tif,0.1472044885158538,184.24888610839844,0.2719180881977081,0.0384533560259546,0.9112783670425416,0.4148139722940142,0.3693234324455261,1,0.19443758433848934,0.3487010559073567
Test021,106,106.tif,0.135285273194313,185.0365447998047,0.2564105689525604,0.0367514094245293,0.8413442373275757,0.3609789571832748,0.3692162334918976,1,0.1760518033299635,0.3055008110272814
Test021,107,107.tif,0.1221291050314903,191.2562561035156,0.2253634482622146,0.0362461440272311,0.8374610543251038,0.3283468490628841,0.3748449981212616,1,0.21299547279825481,0.29374143618349524
Test021,108,108.tif,0.1341882050037384,196.5998077392578,0.2262156009674072,0.036432294436762,0.9449644088745116,0.3622126078186167,0.3742489218711853,1,0.2530754971149687,0.32947147460752224
Test021,109,109.tif,0.134679302573204,191.9059600830078,0.2407618761062622,0.0372832677374747,0.9086750745773317,0.373266751089105,0.3679238259792328,1,0.22082638444460267,0.3275346410957543
Test021,110,110.tif,0.1218941956758499,192.7703094482422,0.1950494349002838,0.0358738432081693,0.801737904548645,0.2892583593169944,0.342812716960907,1,0.2343430495373241,0.2727837663830933
Test021,111,111.tif,0.1131371185183525,183.0796661376953,0.174794927239418,0.0356876927986384,0.7899237275123596,0.2675315906986488,0.3241232335567474,1,0.2525276864555256,0.2630304194257118
Test021,112,112.tif,0.1119464784860611,213.5822296142578,0.1679780930280685,0.0338793745346239,0.8443691730499268,0.2619254379165666,0.3108389675617218,1,0.2903271850311546,0.27044596205094296
